CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,Hdop,NumSats,FixTime,2D/3D,Date,Time Zone
51895,22,112,9,0,42,30,-32.44153,152.52388,0.9,8,38,3,22/04/2022,
51895,22,112,10,0,0,30,-32.44155,152.52388,0.8,9,39,3,22/04/2022,
51895,22,112,11,0,0,31,-32.44152,152.5238,1,8,38,3,22/04/2022,
51895,22,112,12,0,0,33,-32.4415,152.52391,1,8,38,3,22/04/2022,
51895,22,112,13,0,12,33,-32.44158,152.52391,0.8,10,38,3,22/04/2022,
51895,22,112,14,0,2,32,-32.44165,152.52388,0.9,8,38,3,22/04/2022,
51895,22,112,15,0,0,31,-32.4416,152.52391,1,8,38,3,22/04/2022,
51895,22,112,16,0,0,30,-32.44159,152.52401,0.8,10,38,3,22/04/2022,
51895,22,112,17,0,2,31,-32.44155,152.52395,1.1,6,38,3,22/04/2022,
51895,22,112,18,0,2,30,-32.44153,152.52388,0.9,9,38,3,22/04/2022,
51895,22,112,19,0,12,27,-32.44153,152.52395,0.9,8,38,3,22/04/2022,
51895,22,112,20,0,2,29,-32.44131,152.52394,1,7,56,3,22/04/2022,
51895,22,112,21,0,2,29,-32.44156,152.52394,0.9,9,38,3,22/04/2022,
51895,22,112,22,0,10,29,-32.44223,152.5231,0.8,10,38,3,22/04/2022,
51895,22,112,23,0,90,28,-32.45091,152.51487,0.9,10,38,3,22/04/2022,
51895,22,113,0,0,82,28,-32.44875,152.51524,1,7,38,3,23/04/2022,
51895,22,113,1,1,46,27,-32.44642,152.51571,0.7,10,92,3,23/04/2022,
51895,22,113,2,1,28,26,-32.44608,152.51623,0.9,8,69,3,23/04/2022,
51895,22,113,3,0,18,26,-32.44737,152.51582,1.1,8,38,3,23/04/2022,
51895,22,113,4,0,92,25,-32.44374,152.51953,0.9,9,40,3,23/04/2022,
51895,22,113,5,0,48,26,-32.44581,152.5193,1,10,38,3,23/04/2022,
51895,22,113,6,0,88,25,-32.43935,152.5337,1,8,40,3,23/04/2022,
51895,22,113,7,0,76,26,-32.43984,152.53486,0.9,9,39,3,23/04/2022,
51895,22,113,8,0,2,28,-32.43984,152.53492,0.7,11,38,3,23/04/2022,
51895,22,113,9,0,44,29,-32.43909,152.53848,1,7,38,3,23/04/2022,
51895,22,113,10,0,62,31,-32.43946,152.53767,1,8,38,3,23/04/2022,
51895,22,113,11,0,80,28,-32.43654,152.53736,1,8,38,3,23/04/2022,
51895,22,113,12,0,6,32,-32.43656,152.5373,1.1,8,38,3,23/04/2022,
51895,22,113,13,0,48,31,-32.43971,152.53753,1,8,38,3,23/04/2022,
51895,22,113,14,0,10,33,-32.43969,152.53753,0.9,8,38,3,23/04/2022,
51895,22,113,15,0,10,31,-32.43969,152.53756,1,8,38,3,23/04/2022,
51895,22,113,16,0,8,30,-32.43964,152.53746,0.9,8,38,3,23/04/2022,
51895,22,113,17,0,20,27,-32.43941,152.53746,0.7,10,38,3,23/04/2022,
51895,22,113,18,0,2,29,-32.43938,152.53741,0.9,9,38,3,23/04/2022,
51895,22,113,19,0,0,29,-32.4394,152.53753,1,8,38,3,23/04/2022,
51895,22,113,20,0,0,30,-32.43949,152.53741,0.8,9,38,3,23/04/2022,
51895,22,113,21,0,2,28,-32.4394,152.53736,1.1,8,38,3,23/04/2022,
51895,22,113,22,0,6,28,-32.43945,152.53738,0.9,8,38,3,23/04/2022,
51895,22,113,23,0,60,25,-32.4365,152.53718,0.8,9,38,3,23/04/2022,
51895,22,114,0,0,12,25,-32.43654,152.53741,1.1,7,38,3,24/04/2022,
51895,22,114,1,0,2,25,-32.43646,152.53753,0.9,9,37,3,24/04/2022,
51895,22,114,2,0,48,25,-32.43885,152.53588,0.8,9,39,3,24/04/2022,
51895,22,114,3,0,92,25,-32.44788,152.51567,1.1,8,38,3,24/04/2022,
51895,22,114,4,0,32,26,-32.44854,152.51556,0.8,9,39,3,24/04/2022,
51895,22,114,5,0,48,26,-32.44921,152.51562,1,8,38,3,24/04/2022,
51895,22,114,6,0,20,25,-32.44818,152.51615,0.8,9,38,3,24/04/2022,
51895,22,114,7,0,52,25,-32.44928,152.51551,1.2,7,39,3,24/04/2022,
51895,22,114,8,0,66,26,-32.44781,152.51501,0.8,9,38,3,24/04/2022,
51895,22,114,9,0,70,27,-32.45225,152.5186,0.9,9,38,3,24/04/2022,
51895,22,114,10,0,30,30,-32.45014,152.51625,0.9,9,38,3,24/04/2022,
51895,22,114,11,0,4,29,-32.45006,152.5162,1,8,38,3,24/04/2022,
51895,22,114,12,0,0,30,-32.45012,152.51632,1,9,38,3,24/04/2022,
51895,22,114,13,0,2,32,-32.44999,152.51628,1.2,7,38,3,24/04/2022,
51895,22,114,14,0,20,30,-32.44943,152.51612,1.1,7,39,3,24/04/2022,
51895,22,114,15,1,34,30,-32.44763,152.51429,1.2,7,62,3,24/04/2022,
51895,22,114,16,0,2,28,-32.4477,152.51445,1.3,6,40,3,24/04/2022,
51895,22,114,17,0,2,30,-32.44794,152.51449,1.2,6,54,3,24/04/2022,
51895,22,114,18,0,10,29,-32.44786,152.51502,1.1,9,58,3,24/04/2022,
51895,22,114,19,0,40,27,-32.44763,152.51432,1.2,6,38,3,24/04/2022,
51895,22,114,20,0,0,28,-32.44765,152.51437,0.9,9,39,3,24/04/2022,
51895,22,114,21,0,0,28,-32.4477,152.51429,1.4,6,39,3,24/04/2022,
51895,22,114,22,0,22,26,-32.44659,152.51373,0.8,10,38,3,24/04/2022,
51895,22,114,23,0,54,25,-32.44773,152.51426,0.8,10,37,3,24/04/2022,
51895,22,115,0,0,2,25,-32.44768,152.51434,1,7,38,3,25/04/2022,
51895,22,115,1,0,14,26,-32.44825,152.51544,1,7,40,3,25/04/2022,
51895,22,115,2,0,18,25,-32.44846,152.51531,0.9,8,38,3,25/04/2022,
51895,22,115,3,0,46,25,-32.4485,152.51585,1.2,7,38,3,25/04/2022,
51895,22,115,4,0,62,25,-32.44726,152.51623,1.1,7,38,3,25/04/2022,
51895,22,115,5,0,46,25,-32.44921,152.51655,0.8,10,37,3,25/04/2022,
51895,22,115,6,0,62,26,-32.452,152.51861,1,9,38,3,25/04/2022,
51895,22,115,7,0,78,26,-32.44908,152.516,0.9,9,38,3,25/04/2022,
51895,22,115,8,0,62,26,-32.44838,152.51544,0.7,11,38,3,25/04/2022,
51895,22,115,9,0,74,27,-32.44834,152.51562,1.2,6,37,3,25/04/2022,
51895,22,115,10,0,48,30,-32.44987,152.51585,1.2,8,38,3,25/04/2022,
51895,22,115,11,0,2,29,-32.44993,152.51589,1.5,6,38,3,25/04/2022,
51895,22,115,12,0,2,31,-32.44989,152.51589,1,9,39,3,25/04/2022,
51895,22,115,13,0,4,31,-32.45,152.51579,0.9,8,38,3,25/04/2022,
51895,22,115,14,0,6,30,-32.44995,152.51579,0.9,8,38,3,25/04/2022,
51895,22,115,15,0,22,34,-32.44948,152.516,0.9,8,38,3,25/04/2022,
51895,22,115,16,0,16,33,-32.44915,152.51632,0.8,10,38,3,25/04/2022,
51895,22,115,17,0,54,30,-32.44861,152.51516,0.8,9,38,3,25/04/2022,
51895,22,115,18,0,38,29,-32.44992,152.51582,0.9,9,38,3,25/04/2022,
51895,22,115,19,0,2,29,-32.4498,152.51582,1.8,7,38,3,25/04/2022,
51895,22,115,20,0,0,27,-32.44985,152.51577,0.9,8,38,3,25/04/2022,
51895,22,115,21,0,2,27,-32.44995,152.51571,1,9,37,3,25/04/2022,
51895,22,115,22,0,0,28,-32.45,152.51577,0.8,9,38,3,25/04/2022,
51895,22,115,23,0,0,28,-32.45,152.51582,0.9,8,38,3,25/04/2022,
51895,22,116,0,0,4,30,-32.45005,152.51579,1.1,7,38,3,26/04/2022,
51895,22,116,1,0,6,31,-32.44997,152.51582,1,7,38,3,26/04/2022,
51895,22,116,2,0,6,33,-32.44994,152.51577,1,8,38,3,26/04/2022,
51895,22,116,3,0,6,28,-32.44992,152.51577,1.2,7,38,3,26/04/2022,
51895,22,116,4,0,16,26,-32.4494,152.51544,0.6,12,38,3,26/04/2022,
51895,22,116,5,0,78,25,-32.4507,152.51513,0.8,9,39,3,26/04/2022,
51895,22,116,6,0,78,25,-32.4489,152.5149,0.8,10,38,3,26/04/2022,
51895,22,116,7,0,94,25,-32.45615,152.50076,0.8,10,38,3,26/04/2022,
51895,22,116,8,0,38,30,-32.45119,152.50495,1.8,6,38,3,26/04/2022,
51895,22,116,9,0,4,35,-32.451,152.50483,1,7,41,3,26/04/2022,
51895,22,116,10,0,2,32,-32.45101,152.50476,0.8,10,38,3,26/04/2022,
51895,22,116,11,0,6,31,-32.45099,152.5046,1.9,6,38,3,26/04/2022,
51895,22,116,12,0,2,32,-32.45096,152.50471,0.9,9,38,3,26/04/2022,
51895,22,116,13,0,22,28,-32.44733,152.50747,0.9,9,38,3,26/04/2022,
51895,22,116,14,0,94,27,-32.44789,152.51742,0.8,9,38,3,26/04/2022,
51895,22,116,15,0,50,30,-32.4491,152.51597,0.9,8,38,3,26/04/2022,
51895,22,116,16,0,44,28,-32.44849,152.51562,0.9,8,39,3,26/04/2022,
51895,22,116,17,0,14,29,-32.44881,152.51623,0.9,8,39,3,26/04/2022,
51895,22,116,18,1,30,29,-32.44879,152.51559,1.5,5,93,3,26/04/2022,
51895,22,116,19,0,2,28,-32.44865,152.51602,0.9,8,38,3,26/04/2022,
51895,22,116,20,0,4,30,-32.44848,152.51571,1,7,40,3,26/04/2022,
51895,22,116,23,0,32,29,-32.44855,152.51582,1.1,5,51,3,26/04/2022,
51895,22,117,5,0,72,27,-32.44799,152.51823,0.8,10,38,3,27/04/2022,
51895,22,117,6,0,60,27,-32.45112,152.51976,0.9,9,39,3,27/04/2022,
51895,22,117,7,0,74,26,-32.44639,152.51712,1,8,38,3,27/04/2022,
51895,22,117,8,0,54,27,-32.44646,152.51658,0.7,10,38,3,27/04/2022,
51895,22,117,9,0,54,29,-32.44906,152.51609,0.9,8,38,3,27/04/2022,
51895,22,117,10,0,60,29,-32.44694,152.51991,0.9,9,38,3,27/04/2022,
51895,22,117,12,0,20,32,-32.44881,152.51589,0.9,9,38,3,27/04/2022,
51895,22,117,13,0,44,33,-32.44917,152.51623,0.8,9,38,3,27/04/2022,
51895,22,117,14,0,30,34,-32.44915,152.5162,0.7,10,38,3,27/04/2022,
51895,22,117,15,0,24,31,-32.44916,152.5162,0.8,9,38,3,27/04/2022,
51895,22,117,16,0,44,30,-32.44991,152.51516,0.9,9,38,3,27/04/2022,
51895,22,117,17,0,66,29,-32.44977,152.51628,0.9,8,38,3,27/04/2022,
51895,22,117,19,0,4,30,-32.44859,152.51585,1,8,38,3,27/04/2022,
51895,22,118,0,0,24,30,-32.44843,152.51589,1,7,38,3,28/04/2022,
51895,22,118,1,0,2,30,-32.4482,152.5162,0.8,9,43,3,28/04/2022,
51895,22,118,2,0,64,29,-32.45112,152.51963,1,8,38,3,28/04/2022,
51895,22,118,3,0,0,30,-32.45109,152.51956,1.2,7,38,3,28/04/2022,
51895,22,118,4,0,0,30,-32.45109,152.5196,0.8,10,38,3,28/04/2022,
51895,22,118,5,0,22,29,-32.45109,152.51971,0.8,9,38,3,28/04/2022,
51895,22,118,6,0,90,28,-32.44823,152.51754,1.3,8,38,3,28/04/2022,
51895,22,118,7,0,60,30,-32.44769,152.51562,0.8,10,37,3,28/04/2022,
51895,22,118,8,0,62,31,-32.44907,152.51597,1,8,38,3,28/04/2022,
51895,22,118,9,0,68,30,-32.44792,152.51495,0.7,10,38,3,28/04/2022,
51895,22,118,10,0,68,30,-32.44978,152.51585,0.8,10,38,3,28/04/2022,
51895,22,118,11,1,0,32,-32.44977,152.51594,1.5,6,88,3,28/04/2022,
51895,22,118,12,0,26,33,-32.44682,152.51722,1,8,38,3,28/04/2022,
51895,22,118,13,0,48,32,-32.44758,152.51533,0.9,8,38,3,28/04/2022,
51895,22,118,15,0,34,32,-32.449,152.51753,1.3,6,38,3,28/04/2022,
51895,22,118,16,0,62,32,-32.44607,152.52116,1.1,7,38,3,28/04/2022,
51895,22,118,17,0,44,32,-32.44838,152.51602,1,8,38,3,28/04/2022,
51895,22,118,18,0,2,31,-32.44832,152.51589,0.9,9,38,3,28/04/2022,
51895,22,118,19,0,2,31,-32.44829,152.51597,1,7,38,3,28/04/2022,
51895,22,118,20,0,82,31,-32.4465,152.51379,1.1,7,60,3,28/04/2022,
51895,22,118,22,0,2,31,-32.44747,152.51455,4.4,4,46,3,28/04/2022,
51895,22,118,23,0,2,30,-32.44776,152.51422,1.6,5,39,3,28/04/2022,
51895,22,119,0,0,2,30,-32.44774,152.51432,1.1,7,40,3,29/04/2022,
51895,22,119,1,0,22,30,-32.44694,152.5162,0.9,8,38,3,29/04/2022,
51895,22,119,2,0,10,30,-32.44701,152.51638,1.4,6,38,3,29/04/2022,
51895,22,119,3,0,14,30,-32.44699,152.51632,1.2,7,38,3,29/04/2022,
51895,22,119,4,0,8,30,-32.44709,152.5162,1.6,6,38,3,29/04/2022,
51895,22,119,5,0,6,32,-32.44704,152.51608,1.6,5,42,3,29/04/2022,
51895,22,119,6,0,54,29,-32.44012,152.51936,1.7,5,38,3,29/04/2022,
51895,22,119,7,0,64,30,-32.43942,152.52067,1.3,7,39,3,29/04/2022,
51895,22,119,8,0,10,33,-32.43948,152.52075,1.1,7,38,3,29/04/2022,
51895,22,119,9,0,74,32,-32.44205,152.52706,1.3,6,38,3,29/04/2022,
51895,22,119,10,0,20,31,-32.4412,152.52578,1,7,38,3,29/04/2022,
51895,22,119,11,0,22,42,-32.44046,152.52502,1.2,7,38,3,29/04/2022,
51895,22,119,12,0,2,37,-32.44039,152.5249,1.2,7,38,3,29/04/2022,
51895,22,119,13,0,6,35,-32.44029,152.52516,2.1,5,38,3,29/04/2022,
51895,22,119,14,0,4,34,-32.44051,152.52493,0.9,8,39,3,29/04/2022,
51895,22,119,15,0,4,33,-32.44058,152.5247,1.5,5,41,3,29/04/2022,
51895,22,119,16,1,48,32,-32.43757,152.52841,1.2,6,64,3,29/04/2022,
51895,22,119,17,0,70,31,-32.43988,152.53161,1.4,5,38,3,29/04/2022,
51895,22,119,18,0,70,31,-32.44012,152.53309,0.9,7,38,3,29/04/2022,
51895,22,119,19,0,2,31,-32.44009,152.53294,0.9,8,38,3,29/04/2022,
51895,22,119,20,0,70,30,-32.44519,152.52136,0.9,9,38,3,29/04/2022,
51895,22,119,21,0,94,30,-32.44816,152.51745,0.8,10,38,3,29/04/2022,
51895,22,119,22,0,32,31,-32.44832,152.51689,0.8,10,38,3,29/04/2022,
51895,22,120,0,0,82,30,-32.44765,152.51643,1,7,38,3,30/04/2022,
51895,22,120,1,1,16,30,-32.44874,152.51582,1.1,6,68,3,30/04/2022,
51895,22,120,3,0,4,30,-32.44845,152.51593,1.9,5,38,3,30/04/2022,
51895,22,120,4,0,62,30,-32.44845,152.51597,1.6,5,38,3,30/04/2022,
51895,22,120,5,0,12,29,-32.44707,152.5162,0.8,9,38,3,30/04/2022,
51895,22,120,6,0,34,30,-32.44694,152.51661,1.4,7,38,3,30/04/2022,
51895,22,120,7,0,90,29,-32.43264,152.51686,0.9,8,38,3,30/04/2022,
51895,22,120,8,1,94,30,-32.42405,152.51483,1.1,7,100,3,30/04/2022,
51895,22,120,9,0,22,31,-32.42252,152.51463,0.9,8,38,3,30/04/2022,
51895,22,120,10,0,0,31,-32.42258,152.51457,0.9,8,38,3,30/04/2022,
51895,22,120,11,0,0,34,-32.42264,152.5146,1.4,7,38,3,30/04/2022,
51895,22,120,12,0,2,33,-32.42247,152.51475,0.9,9,38,3,30/04/2022,
51895,22,120,13,0,14,29,-32.42259,152.51483,0.8,9,38,3,30/04/2022,
51895,22,120,14,0,0,29,-32.4225,152.51487,0.8,9,38,3,30/04/2022,
51895,22,120,15,0,2,29,-32.42256,152.51483,1,7,38,3,30/04/2022,
51895,22,120,16,0,4,27,-32.42254,152.51478,0.9,8,38,3,30/04/2022,
51895,22,120,17,0,14,26,-32.42255,152.51478,0.8,9,38,3,30/04/2022,
51895,22,120,18,0,76,25,-32.42613,152.51745,1.1,6,38,3,30/04/2022,
51895,22,120,19,0,94,25,-32.43221,152.52342,0.8,9,38,3,30/04/2022,
51895,22,120,21,0,82,25,-32.41056,152.46981,0.8,10,38,3,30/04/2022,
51895,22,120,22,0,82,25,-32.40462,152.45478,0.8,10,38,3,30/04/2022,
51895,22,120,23,0,42,25,-32.40627,152.45082,0.9,8,38,3,30/04/2022,
51895,22,121,0,1,80,25,-32.40592,152.46261,1,7,94,3,1/05/2022,
51895,22,121,1,0,60,25,-32.4164,152.47772,0.8,9,40,3,1/05/2022,
51895,22,121,2,0,2,25,-32.41638,152.47785,0.9,8,38,3,1/05/2022,
51895,22,121,3,0,0,27,-32.41635,152.47775,1.1,8,38,3,1/05/2022,
51895,22,121,4,0,2,25,-32.4164,152.47772,0.7,11,38,3,1/05/2022,
51895,22,121,5,0,4,26,-32.41638,152.47779,0.8,10,38,3,1/05/2022,
51895,22,121,6,0,16,28,-32.41632,152.47772,0.9,10,38,3,1/05/2022,
51895,22,121,7,0,56,25,-32.40734,152.48602,1,8,38,3,1/05/2022,
51895,22,121,8,0,92,24,-32.39963,152.51757,1.6,6,38,3,1/05/2022,
51895,22,121,9,0,92,24,-32.42066,152.51014,2.1,6,52,3,1/05/2022,
51895,22,121,11,2,84,26,-32.42957,152.51867,1.6,6,117,3,1/05/2022,
51895,22,121,12,0,86,26,-32.43751,152.51754,0.9,8,39,3,1/05/2022,
51895,22,121,13,0,90,28,-32.44771,152.51632,0.9,8,38,3,1/05/2022,
51895,22,121,14,0,88,30,-32.44869,152.51669,0.8,10,38,3,1/05/2022,
51895,22,121,15,0,32,30,-32.44894,152.51722,1.2,7,38,3,1/05/2022,
51895,22,121,16,0,2,30,-32.44897,152.51722,0.9,8,38,3,1/05/2022,
51895,22,121,17,0,26,28,-32.45059,152.51556,0.9,9,39,3,1/05/2022,
51895,22,121,18,0,2,28,-32.45062,152.5157,0.9,8,38,3,1/05/2022,
51895,22,121,19,0,38,26,-32.4499,152.51582,1,7,38,3,1/05/2022,
51895,22,121,20,0,2,27,-32.44993,152.5157,0.8,10,38,3,1/05/2022,
51895,22,121,21,0,0,32,-32.44999,152.51571,1.5,8,37,3,1/05/2022,
51895,22,121,22,0,0,27,-32.44999,152.51577,0.8,9,38,3,1/05/2022,
51895,22,121,23,0,0,27,-32.44995,152.51582,1,7,38,3,1/05/2022,
51895,22,122,0,0,0,27,-32.45,152.51577,1.3,7,38,3,2/05/2022,
51895,22,122,1,0,48,26,-32.44745,152.51615,0.8,9,38,3,2/05/2022,
51895,22,122,2,0,4,26,-32.44772,152.51635,0.9,9,38,3,2/05/2022,
51895,22,122,3,0,12,27,-32.44749,152.51609,0.9,9,39,3,2/05/2022,
51895,22,122,4,0,82,26,-32.44776,152.5177,0.7,11,38,3,2/05/2022,
51895,22,122,5,0,4,27,-32.44771,152.51776,0.8,10,38,3,2/05/2022,
51895,22,122,6,0,26,26,-32.44774,152.5178,1.1,9,38,3,2/05/2022,
51895,22,122,7,0,82,25,-32.44171,152.525,0.9,9,39,3,2/05/2022,
51895,22,122,8,0,6,30,-32.44177,152.52479,0.8,9,38,3,2/05/2022,
51895,22,122,9,0,70,27,-32.44172,152.52478,0.8,9,39,3,2/05/2022,
51895,22,122,10,0,2,30,-32.44159,152.52471,0.8,9,38,3,2/05/2022,
51895,22,122,11,0,4,33,-32.4417,152.52474,1.3,8,38,3,2/05/2022,
51895,22,122,12,0,0,32,-32.44171,152.52478,0.9,9,38,3,2/05/2022,
51895,22,122,13,0,2,35,-32.44184,152.52467,0.8,10,37,3,2/05/2022,
51895,22,122,14,0,12,36,-32.44161,152.52478,1,7,38,3,2/05/2022,
51895,22,122,15,0,76,30,-32.44314,152.52693,1,8,38,3,2/05/2022,
51895,22,122,16,0,92,31,-32.44794,152.51753,0.8,9,38,3,2/05/2022,
51895,22,122,17,0,80,28,-32.44913,152.51567,0.9,8,38,3,2/05/2022,
51895,22,122,18,0,56,27,-32.44841,152.51602,1,7,40,3,2/05/2022,
51895,22,122,19,0,42,27,-32.4477,152.51731,0.7,12,38,3,2/05/2022,
51895,22,122,20,0,76,26,-32.44814,152.51593,0.9,9,38,3,2/05/2022,
51895,22,122,21,0,26,27,-32.44936,152.51602,0.8,10,39,3,2/05/2022,
51895,22,122,22,1,80,26,-32.44709,152.51623,0.9,9,69,3,2/05/2022,
51895,22,122,23,0,86,26,-32.44815,152.5177,1,7,38,3,2/05/2022,
51895,22,123,0,0,16,27,-32.44785,152.5176,1,8,40,3,3/05/2022,
51895,22,123,2,0,62,24,-32.45272,152.51173,1.8,5,38,3,3/05/2022,
51895,22,123,3,0,52,24,-32.44844,152.51597,1.4,5,38,3,3/05/2022,
51895,22,123,4,0,24,26,-32.44861,152.51693,1.1,7,38,3,3/05/2022,
51895,22,123,5,0,2,28,-32.44873,152.51661,1.6,5,38,3,3/05/2022,
51895,22,123,6,0,4,26,-32.44866,152.51651,1.1,7,40,3,3/05/2022,
51895,22,123,7,0,88,24,-32.44853,152.51551,1.2,6,38,3,3/05/2022,
51895,22,123,8,0,60,26,-32.4489,152.51625,1.6,5,39,3,3/05/2022,
51895,22,123,9,0,56,28,-32.44851,152.51661,2,5,38,3,3/05/2022,
51895,22,123,10,0,40,31,-32.44867,152.51643,1,8,40,3,3/05/2022,
51895,22,123,11,0,2,31,-32.44876,152.51651,1.1,7,38,3,3/05/2022,
51895,22,123,12,0,2,32,-32.44863,152.5167,1.1,8,38,3,3/05/2022,
51895,22,123,13,0,36,35,-32.44747,152.51635,1,7,38,3,3/05/2022,
51895,22,123,14,0,60,33,-32.44742,152.51747,0.9,8,37,3,3/05/2022,
51895,22,123,15,0,82,32,-32.448,152.51708,1,8,38,3,3/05/2022,
51895,22,123,16,0,12,30,-32.44916,152.51602,1.1,7,38,3,3/05/2022,
51895,22,123,17,0,30,29,-32.44778,152.5148,1.5,6,38,3,3/05/2022,
51895,22,123,18,0,92,28,-32.44873,152.51745,1.1,6,38,3,3/05/2022,
51895,22,123,19,0,20,28,-32.44879,152.51716,1.7,7,40,3,3/05/2022,
51895,22,123,20,0,2,28,-32.44898,152.51707,1.4,6,38,3,3/05/2022,
51895,22,123,21,0,2,30,-32.449,152.51707,1.4,6,38,3,3/05/2022,
51895,22,123,22,0,0,30,-32.44891,152.51715,0.9,7,59,3,3/05/2022,
51895,22,123,23,0,0,28,-32.44897,152.51722,1.1,6,38,3,3/05/2022,
51895,22,124,0,0,22,27,-32.4478,152.51753,0.9,8,38,3,4/05/2022,
51895,22,124,1,0,60,27,-32.44776,152.51765,0.9,8,40,3,4/05/2022,
51895,22,124,2,0,46,27,-32.44845,152.51608,1.1,8,38,3,4/05/2022,
51895,22,124,3,0,0,28,-32.44832,152.51594,1,8,38,3,4/05/2022,
51895,22,124,4,0,28,28,-32.4475,152.51727,0.9,8,44,3,4/05/2022,
51895,22,124,5,0,34,28,-32.44773,152.51754,0.8,9,38,3,4/05/2022,
51895,22,124,6,0,56,27,-32.44744,152.5186,0.9,9,39,3,4/05/2022,
51895,22,124,7,0,78,26,-32.44324,152.51269,1,7,39,3,4/05/2022,
51895,22,124,9,0,58,30,-32.44151,152.51437,1.7,6,51,3,4/05/2022,
51895,22,124,10,0,2,34,-32.44124,152.51414,2.8,6,40,3,4/05/2022,
51895,22,124,11,0,8,33,-32.4416,152.51426,0.9,9,38,3,4/05/2022,
51895,22,124,12,0,10,33,-32.44146,152.51419,0.7,11,38,3,4/05/2022,
51895,22,124,13,0,2,32,-32.44158,152.51422,0.9,9,38,3,4/05/2022,
51895,22,124,14,0,12,31,-32.44138,152.51391,1.6,6,38,3,4/05/2022,
51895,22,124,15,0,0,31,-32.44156,152.51417,1.3,6,40,3,4/05/2022,
51895,22,124,17,0,56,30,-32.43503,152.52157,0.9,8,38,3,4/05/2022,
51895,22,124,18,1,48,31,-32.43823,152.5189,1.2,7,70,3,4/05/2022,
51895,22,124,19,0,2,30,-32.43828,152.51913,0.9,9,38,3,4/05/2022,
51895,22,124,20,0,38,30,-32.44043,152.52078,1.1,8,38,3,4/05/2022,
51895,22,124,21,0,90,30,-32.44815,152.51478,0.8,10,38,3,4/05/2022,
51895,22,124,22,0,90,30,-32.44815,152.5148,0.7,11,38,3,4/05/2022,
51895,22,124,23,0,32,28,-32.44968,152.51632,0.9,8,38,3,4/05/2022,
51895,22,125,0,0,48,29,-32.4464,152.51417,1.3,7,41,3,5/05/2022,
51895,22,125,1,0,74,29,-32.44874,152.5177,0.9,8,41,3,5/05/2022,
51895,22,125,2,0,32,30,-32.44837,152.51594,1.1,8,40,3,5/05/2022,
51895,22,125,3,0,2,30,-32.44834,152.516,0.8,9,38,3,5/05/2022,
51895,22,125,4,0,38,29,-32.44903,152.51585,0.7,10,37,3,5/05/2022,
51895,22,125,5,0,0,30,-32.44911,152.51577,0.8,9,38,3,5/05/2022,
51895,22,125,6,0,50,28,-32.44777,152.5176,1,9,38,3,5/05/2022,
51895,22,125,7,0,92,27,-32.45013,152.51425,0.9,10,38,3,5/05/2022,
51895,22,125,8,0,32,27,-32.44918,152.51623,0.9,9,37,3,5/05/2022,
51895,22,125,9,0,42,27,-32.44784,152.51742,0.9,9,39,3,5/05/2022,
51895,22,125,10,0,46,29,-32.44779,152.51745,0.9,9,38,3,5/05/2022,
51895,22,125,11,0,42,33,-32.4476,152.51577,0.9,9,38,3,5/05/2022,
51895,22,125,12,0,60,32,-32.44799,152.51742,0.8,10,38,3,5/05/2022,
51895,22,125,13,0,32,33,-32.44793,152.51727,0.9,8,38,3,5/05/2022,
51895,22,125,14,0,30,32,-32.44906,152.51585,0.8,9,39,3,5/05/2022,
51895,22,125,15,0,52,32,-32.44921,152.51605,0.9,9,38,3,5/05/2022,
51895,22,125,16,0,84,31,-32.44835,152.51757,0.9,8,38,3,5/05/2022,
51895,22,125,17,0,66,30,-32.44916,152.51617,0.9,8,39,3,5/05/2022,
51895,22,125,18,0,4,30,-32.44921,152.51594,0.8,9,38,3,5/05/2022,
51895,22,125,19,0,0,28,-32.44904,152.51597,0.8,9,38,3,5/05/2022,
51895,22,125,20,0,52,28,-32.44863,152.51585,0.9,9,38,3,5/05/2022,
51895,22,125,21,0,40,28,-32.44834,152.51722,0.8,10,38,3,5/05/2022,
51895,22,125,22,0,54,28,-32.44856,152.51554,0.9,8,38,3,5/05/2022,
51895,22,125,23,0,18,28,-32.44914,152.51586,1,7,38,3,5/05/2022,
51895,22,126,0,0,4,28,-32.4491,152.51577,1.2,7,40,3,6/05/2022,
51895,22,126,1,0,56,27,-32.44894,152.51327,0.9,8,38,3,6/05/2022,
51895,22,126,2,0,8,26,-32.44899,152.51319,0.9,8,38,3,6/05/2022,
51895,22,126,3,0,8,26,-32.449,152.51318,0.9,9,38,3,6/05/2022,
51895,22,126,4,0,0,30,-32.44898,152.51319,0.9,9,38,3,6/05/2022,
51895,22,126,5,0,4,27,-32.44903,152.51318,0.9,9,38,3,6/05/2022,
51895,22,126,6,0,34,25,-32.45333,152.50967,0.9,9,38,3,6/05/2022,
51895,22,126,7,0,92,26,-32.45237,152.49588,0.7,12,39,3,6/05/2022,
51895,22,126,8,0,32,28,-32.45104,152.49449,0.9,8,39,3,6/05/2022,
51895,22,126,9,0,2,28,-32.45103,152.49443,0.8,10,38,3,6/05/2022,
51895,22,126,10,0,0,29,-32.45111,152.49443,0.9,9,38,3,6/05/2022,
51895,22,126,12,0,2,31,-32.45109,152.4945,1.8,5,38,3,6/05/2022,
51895,22,126,13,0,2,31,-32.45121,152.49456,1.1,6,38,3,6/05/2022,
51895,22,126,14,0,22,30,-32.45107,152.49443,1.1,6,40,3,6/05/2022,
